,Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type
2389,egg white omelet,"egg white omelet, scrambled, or fried, made with butter",0.68,10.21,5.45,0.0,92.61000000000001,general,veg
2390,egg white omelet,"egg white omelet, scrambled, or fried, made with cooking spray",0.92,10.76,0.94,0.0,55.18,weight_loss,veg
2391,egg white omelet,"egg white omelet, scrambled, or fried, ns as to fat type",0.69,10.18,5.86,0.0,96.22,general,veg
2392,egg white omelet,"egg white omelet, scrambled, or fried, no added fat",0.73,10.87,0.17,0.0,47.93,weight_loss,veg
2393,egg white,"egg white, omelet, scrambled, or fried, with cheese",1.14,11.48,8.69,0.0,128.69,general,veg
2394,egg white,"egg white, omelet, scrambled, or fried, with meat",0.8,11.48,7.33,0.0,115.09,general,veg
2395,egg white,"egg white, omelet, scrambled, or fried, with vegetables",1.27,9.29,5.19,0.3,88.94999999999999,general,veg
2396,egg white,"egg white, omelet, scrambled, or fried, with cheese and meat",1.17,12.18,9.38,0.0,137.82,general,veg
2397,egg white,"egg white, omelet, scrambled, or fried, with cheese and vegetables",1.6,10.55,7.78,0.3,118.62,general,veg
2398,egg white,"egg white, omelet, scrambled, or fried, with meat and vegetables",1.29,10.16,6.14,0.3,101.06,general,veg
2399,egg white,"egg white, omelet, scrambled, or fried, with cheese, meat, and vegetables",1.41,11.66,8.87,0.1,132.11,general,veg
2400,meringues,meringues,74.24,7.31,0.16,0.0,327.64,general,veg
2401,egg substitute,"egg substitute, omelet, scrambled, or fried, fat added",1.88,9.34,5.7,0.0,96.18,general,veg
2402,egg substitute,"egg substitute, omelet, scrambled, or fried, no added fat",1.99,9.97,0.0,0.0,47.84,weight_loss,veg
2403,egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese",2.17,10.74,8.55,0.0,128.59,general,veg
2404,egg substitute,"egg substitute, omelet, scrambled, or fried, with meat",1.84,10.75,7.19,0.0,115.07000000000001,general,veg
2405,egg substitute,"egg substitute, omelet, scrambled, or fried, with vegetables",2.31,8.56,5.05,0.3,88.93,general,veg
2406,egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese and meat",2.13,11.5,9.25,0.0,137.76999999999998,general,veg
2407,egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese and vegetables",2.52,9.89,7.66,0.3,118.58,general,veg
2408,egg substitute,"egg substitute, omelet, scrambled, or fried, with meat and vegetables",2.25,9.48,6.02,0.3,101.1,general,veg
2409,egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese, meat, and vegetables",2.32,11.01,8.75,0.1,132.07,general,veg
2410,beans,"beans, nfs",23.78,8.34,7.08,8.3,192.20000000000002,maintenance,veg
2411,beans,"beans, from dried, ns as to type, fat added",23.78,8.34,7.08,8.3,192.20000000000002,maintenance,veg
2412,beans,"beans, from dried, ns as to type, no added fat",25.44,8.92,0.62,8.9,143.02,general,veg
2413,beans,"beans, from canned, ns as to type, fat added",24.1,7.66,6.83,8.0,188.51,general,veg
2414,beans,"beans, from canned, ns as to type, no added fat",25.04,7.96,0.81,8.3,139.29,general,veg
2415,beans,"beans, from fast food / restaurant, ns as to type",22.6,8.77,9.32,5.7,209.36,maintenance,veg
2416,white beans,"white beans, nfs",23.32,9.04,6.83,5.9,190.91,maintenance,veg
2417,white beans,"white beans, from dried, fat added",23.32,9.04,6.83,5.9,190.91,maintenance,veg
2418,white beans,"white beans, from dried, no added fat",24.94,9.67,0.35,6.3,141.59,general,veg
2419,white beans,"white beans, from canned, fat added",29.76,10.43,6.06,6.9,215.29999999999998,maintenance,veg
2420,white beans,"white beans, from canned, no added fat",30.91,10.84,0.57,7.2,172.13,general,veg
2421,white beans,"white beans, from canned, reduced sodium",29.76,10.43,6.06,6.9,215.29999999999998,maintenance,veg
2422,black beans,"black beans, nfs",22.04,8.23,7.01,8.1,184.17,maintenance,veg
2423,black beans,"black beans, from dried, fat added",22.04,8.23,7.01,8.1,184.17,maintenance,veg
2424,black beans,"black beans, from dried, no added fat",23.57,8.81,0.54,8.6,134.38000000000002,general,veg
2425,black beans,"black beans, from canned, fat added",23.43,8.54,5.92,9.8,181.16,maintenance,veg
2426,black beans,"black beans, from canned, no added fat",24.34,8.87,0.43,10.1,136.71,general,veg
2427,black beans,"black beans, from canned, reduced sodium",23.43,8.54,5.92,9.8,181.16,maintenance,veg
2428,black beans,"black beans, from fast food / restaurant",21.36,7.98,9.49,7.8,202.76999999999998,general,veg
2429,black beans with meat,black beans with meat,19.06,10.61,6.81,7.0,179.97,maintenance,non_veg
2430,fava beans,"fava beans, cooked",18.26,7.06,6.88,5.0,163.2,general,veg
2431,lima beans,"lima beans, nfs",19.4,7.25,6.86,6.5,168.34,general,veg
2432,lima beans,"lima beans, from dried",19.4,7.25,6.86,6.5,168.34,general,veg
2433,pink beans,"pink beans, cooked",25.94,8.42,6.96,4.9,200.07999999999998,maintenance,veg
2434,pinto beans,"pinto beans, nfs",24.37,8.37,7.11,8.4,194.95000000000002,maintenance,veg
2435,pinto beans,"pinto beans, from dried, fat added",24.37,8.37,7.11,8.4,194.95000000000002,maintenance,veg
2436,pinto beans,"pinto beans, from dried, no added fat",26.06,8.96,0.65,8.9,145.92999999999998,general,veg
2437,pinto beans,"pinto beans, from canned, fat added",24.33,7.37,7.13,7.4,190.97,general,veg
2438,pinto beans,"pinto beans, from canned, no added fat",25.27,7.66,0.93,7.7,140.09,general,veg
2439,pinto beans,"pinto beans, from canned, reduced sodium",24.35,7.38,7.14,7.4,191.18,general,veg
2440,pinto beans,"pinto beans, from fast food / restaurant",23.62,8.12,9.6,8.1,213.36,maintenance,veg
2441,pinto beans with meat,pinto beans with meat,21.07,10.73,6.9,7.2,189.3,maintenance,non_veg
2442,kidney beans,"kidney beans, nfs",21.19,8.06,6.97,6.9,179.73,maintenance,non_veg
2443,kidney beans,"kidney beans, from dried, fat added",21.19,8.06,6.97,6.9,179.73,maintenance,non_veg
2444,kidney beans,"kidney beans, from dried, no added fat",22.66,8.62,0.5,7.4,129.62,general,non_veg
2445,kidney beans,"kidney beans, from canned, fat added",23.79,8.37,6.82,7.7,190.01999999999998,maintenance,non_veg
2446,kidney beans,"kidney beans, from canned, no added fat",24.72,8.7,0.6,8.0,139.08,general,non_veg
2447,kidney beans,"kidney beans, from canned, reduced sodium",23.79,8.37,6.82,8.5,190.01999999999998,maintenance,non_veg
2448,kidney beans,"kidney beans, from fast food / restaurant",20.54,7.81,9.46,6.7,198.54000000000002,general,non_veg
2449,kidney beans with meat,kidney beans with meat,18.33,10.46,6.78,5.9,176.18,maintenance,non_veg
2450,peruvian beans,"peruvian beans, from dried",23.49,8.51,7.51,9.7,195.59,maintenance,veg
2451,soybeans,"soybeans, cooked",7.77,16.92,14.84,5.6,232.32,maintenance,veg
2452,mung beans,"mung beans, cooked",17.8,6.52,6.86,7.1,159.02,general,veg
2453,baked beans,baked beans,21.57,4.52,0.89,4.4,112.37,weight_loss,veg
2454,baked beans,"baked beans, vegetarian",21.14,4.75,0.37,4.1,106.89,weight_loss,veg
2455,baked beans from fast food / restaurant,baked beans from fast food / restaurant,23.29,4.38,1.35,4.3,122.83,general,veg
2456,beans and tomatoes,"beans and tomatoes, no added fat",18.76,6.37,0.51,6.4,105.11000000000001,weight_loss,veg
2457,beans and tomatoes,"beans and tomatoes, fat added",17.84,6.05,5.58,6.1,145.78,general,veg
2458,black bean salad,black bean salad,12.61,3.08,3.85,3.4,97.41,weight_loss,veg
2459,refried beans,refried beans,13.55,4.98,2.01,3.7,92.21000000000001,weight_loss,veg
2460,refried beans,"refried beans, from fast food / restaurant",16.28,6.7,9.48,7.8,177.24,general,veg
2461,refried beans with meat,refried beans with meat,11.76,7.81,2.51,3.2,100.87,weight_loss,non_veg
2462,refried beans,"refried beans, from canned, reduced sodium",13.55,4.98,2.01,3.7,92.21000000000001,weight_loss,veg
2463,bean dip,"bean dip, made with refried beans",15.89,5.44,3.7,4.9,118.62,weight_loss,veg
2464,layer dip,layer dip,6.53,5.31,11.53,2.1,151.13,general,veg
2465,hummus,"hummus, plain",19.86,8.18,17.78,5.9,272.18,general,veg
2466,hummus,"hummus, flavored",19.62,8.1,17.7,5.9,270.17999999999995,general,veg
2467,black bean sauce,black bean sauce,17.36,6.28,8.45,2.6,170.61,general,veg
2468,beans and franks,beans and franks,17.29,6.74,5.22,3.3,143.1,general,veg
2469,pork and beans,pork and beans,21.57,4.52,0.89,4.4,112.37,weight_loss,non_veg
2470,beans with meat,"beans with meat, ns as to type",20.56,10.7,6.88,7.1,186.95999999999998,maintenance,non_veg
2471,falafel,falafel,29.01,8.24,41.16,4.8,519.4399999999999,general,veg
2472,bean cake,bean cake,49.58,5.63,21.26,3.0,412.18,general,veg
2473,baked beans,"baked beans, reduced sodium",20.35,4.77,0.4,5.5,104.08,weight_loss,veg
2474,chili with beans,"chili with beans, without meat",8.19,2.39,0.33,2.7,45.29,weight_loss,veg
2475,blackeyed peas,"blackeyed peas, nfs",19.29,7.18,7.0,6.0,168.88,general,veg
2476,blackeyed peas,"blackeyed peas, from dried",19.29,7.18,7.0,6.0,168.88,general,veg
2477,chickpeas,"chickpeas, nfs",25.48,8.23,8.91,7.1,215.03,maintenance,veg
2478,chickpeas,"chickpeas, from dried, fat added",25.48,8.23,8.91,7.1,215.03,maintenance,veg
2479,chickpeas,"chickpeas, from dried, no added fat",27.26,8.81,2.58,7.6,167.5,general,veg
2480,chickpeas,"chickpeas, from canned, fat added",21.61,7.88,9.35,7.0,202.10999999999999,general,veg
2481,chickpeas,"chickpeas, from canned, no added fat",22.45,8.19,3.24,7.3,151.72,general,veg
2482,chickpeas,"chickpeas, from canned, reduced sodium",21.64,7.89,9.37,7.1,202.45,general,veg
2483,split peas,"split peas, from dried, no added fat",20.97,8.29,0.39,8.2,120.55,general,veg
2484,split peas,"split peas, from dried, fat added",19.61,7.75,6.87,7.7,171.26999999999998,general,veg
2485,wasabi peas,wasabi peas,62.2,14.11,14.11,3.8,432.23,general,veg
2486,lentils,"lentils, nfs",18.71,8.38,6.86,7.3,170.10000000000002,maintenance,veg
2487,lentils,"lentils, from dried, fat added",18.71,8.38,6.86,7.3,170.10000000000002,maintenance,veg
2488,lentils,"lentils, from dried, no added fat",20.01,8.97,0.38,7.9,119.34000000000002,weight_loss,veg
2489,lentils,"lentils, from canned",18.66,8.36,6.84,7.3,169.64,maintenance,veg
2490,bean chips,bean chips,53.18,14.4,21.6,10.1,464.72,general,veg
2491,papad,"papad, grilled or broiled",59.87,25.56,3.25,18.6,370.96999999999997,gain,veg
2492,sambar,"sambar, vegetable stew",11.8,4.32,2.71,4.0,88.87,weight_loss,veg
2493,lentil curry,lentil curry,12.28,3.67,5.61,3.4,114.28999999999999,general,veg
2494,lentil curry with rice,lentil curry with rice,18.57,3.27,3.48,2.2,118.68,weight_loss,veg
2495,soy nuts,soy nuts,30.22,38.55,25.4,17.7,503.67999999999995,gain,veg
2496,soy chips,soy chips,53.15,26.5,7.35,3.5,384.75,gain,veg
2497,soybean curd,soybean curd,1.18,7.17,3.69,0.2,66.61,weight_loss,veg
2498,edamame,"edamame, cooked",8.63,11.54,7.57,5.0,148.81,general,veg
2499,soybean curd cheese,soybean curd cheese,6.9,12.5,8.1,0.0,150.5,maintenance,veg
2500,miso sauce,miso sauce,13.99,3.43,41.0,1.2,438.68,general,veg
2501,miso,miso,25.37,12.79,6.01,5.4,206.73,maintenance,veg
2502,natto,natto,12.68,19.4,11.0,5.4,227.32,maintenance,veg
2503,hoisin sauce,hoisin sauce,44.08,3.31,3.39,2.8,220.07,general,veg
2504,soy sauce,soy sauce,4.93,8.14,0.57,0.8,57.410000000000004,weight_loss,veg
2505,soy sauce,"soy sauce, reduced sodium",5.59,9.05,0.3,0.7,61.260000000000005,weight_loss,veg
2506,yogurt,"yogurt, soy",15.96,3.5,1.8,0.2,94.04,weight_loss,veg
2507,teriyaki sauce,teriyaki sauce,15.56,5.93,0.02,0.1,86.14000000000001,weight_loss,veg
2508,teriyaki sauce,"teriyaki sauce, reduced sodium",15.58,5.93,0.02,0.1,86.22,weight_loss,veg
2509,worcestershire sauce,worcestershire sauce,19.17,0.0,0.0,0.0,76.68,weight_loss,veg
2510,soybean curd,"soybean curd, deep fried",8.86,18.82,20.18,3.9,292.34000000000003,gain,veg
2511,soybean curd,"soybean curd, breaded, fried",8.7,8.4,9.6,0.7,154.8,maintenance,veg
2512,vermicelli,"vermicelli, made from soybeans",31.42,0.04,0.04,1.5,126.2,general,veg
2513,textured vegetable protein,"textured vegetable protein, dry",33.92,51.46,1.22,17.5,352.5,gain,veg
2514,frozen dessert,"frozen dessert, non-dairy",18.78,0.79,8.94,0.1,158.74,general,veg
2515,bean soup,"bean soup, nfs",8.89,3.08,2.32,3.1,68.76,weight_loss,veg
2516,bean with bacon or ham soup,"bean with bacon or ham soup, canned or ready-to-serve",8.89,3.08,2.32,3.1,68.76,weight_loss,non_veg
2517,black bean soup,"black bean soup, home recipe, canned or ready-to-serve",7.71,2.42,0.66,3.4,46.459999999999994,weight_loss,veg
2518,lima bean soup,"lima bean soup, home recipe, canned or ready-to-serve",8.5,4.48,0.77,2.7,58.85,weight_loss,veg
2519,soybean soup,"soybean soup, miso broth",2.47,2.47,1.56,0.4,33.800000000000004,weight_loss,veg
2520,pinto bean soup,"pinto bean soup, home recipe, canned or ready-to-serve",23.59,9.4,1.07,5.8,141.59,general,veg
2521,bean soup,"bean soup, with macaroni, home recipe, canned, or ready-to-serve",12.9,4.84,2.31,2.3,91.75,weight_loss,veg
2522,bean and ham soup,"bean and ham soup, chunky style, canned or ready-to-serve",11.17,4.62,1.66,1.7,78.1,weight_loss,non_veg
2523,bean soup,"bean soup, mixed beans, home recipe, canned or ready-to-serve",9.49,4.74,0.79,2.8,64.03,weight_loss,veg
2524,bean soup,"bean soup, home recipe",9.72,5.08,0.77,2.4,66.13,weight_loss,veg
2525,bean and ham soup,"bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",13.66,4.19,1.03,4.0,80.67,weight_loss,non_veg
2526,bean and ham soup,"bean and ham soup, home recipe",8.29,7.67,1.99,2.0,81.75,weight_loss,non_veg
2527,liquid from stewed kidney beans,"liquid from stewed kidney beans, puerto rican style",2.8,1.8,3.2,0.1,47.2,weight_loss,non_veg
2528,pea and ham soup,"pea and ham soup, chunky style, canned or ready-to-serve",11.17,4.62,1.66,1.7,78.1,weight_loss,non_veg
2529,garbanzo bean or chickpea soup,"garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve",10.02,4.66,1.5,2.7,72.22,weight_loss,veg
2530,split pea and ham soup,split pea and ham soup,11.17,4.62,1.66,1.7,78.1,weight_loss,non_veg
2531,split pea soup,split pea soup,9.88,3.2,1.09,1.9,62.13000000000001,weight_loss,veg
2532,split pea soup,"split pea soup, canned, reduced sodium, prepared with water or ready-to-serve",11.83,3.85,0.92,1.9,71.0,weight_loss,veg
2533,split pea and ham soup,"split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",11.4,4.0,0.7,1.9,67.9,weight_loss,non_veg
2534,lentil soup,"lentil soup, home recipe, canned, or ready-to-serve",8.82,3.89,1.71,3.2,66.23,weight_loss,veg
2535,bacon strip,"bacon strip, meatless",5.31,11.69,29.52,2.6,333.68,general,veg
2536,bacon bits,bacon bits,28.6,32.0,25.9,10.2,475.5,gain,veg
2537,breakfast link,"breakfast link, pattie, or slice, meatless",8.09,20.28,18.16,2.8,276.92,gain,veg
2538,chicken,"chicken, meatless, nfs",3.64,23.64,12.73,3.6,223.69,general,non_veg
2539,chicken,"chicken, meatless, breaded, fried",8.51,21.28,12.77,4.3,234.08999999999997,general,non_veg
2540,frankfurter or hot dog,"frankfurter or hot dog, meatless",7.7,19.61,13.73,3.9,232.81,maintenance,non_veg
2541,meatball,"meatball, meatless",8.0,21.0,9.0,4.6,197.0,general,non_veg
2542,vegetarian burger or patty,"vegetarian burger or patty, meatless, no bun",14.27,15.7,6.3,4.9,176.57999999999998,maintenance,veg
2543,swiss steak,"swiss steak, with gravy, meatless",14.1,12.67,8.07,4.0,179.70999999999998,maintenance,veg
2544,sandwich spread,"sandwich spread, meat substitute type",9.0,8.0,9.0,3.3,149.0,general,veg
2545,vegetarian pot pie,vegetarian pot pie,17.13,7.69,13.98,2.2,225.10000000000002,general,veg
2546,vegetarian chili,"vegetarian chili, made with meat substitute",13.89,7.44,2.93,4.4,111.69000000000001,weight_loss,veg
2547,tofu and vegetables including carrots,"tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce",4.81,4.14,6.71,1.2,96.19,general,veg
2548,tofu and vegetables excluding carrots,"tofu and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, with soy-based sauce",4.45,4.12,6.94,0.9,96.74000000000001,general,veg
2549,vegetarian,"vegetarian, fillet",9.0,23.0,18.0,6.1,290.0,gain,veg
2550,vegetarian stew,vegetarian stew,3.07,0.7,2.13,1.1,34.25,weight_loss,veg
2551,vegetarian stroganoff,vegetarian stroganoff,11.56,7.54,10.3,2.6,169.10000000000002,general,veg
2552,soyburger,"soyburger, meatless, with cheese on bun",24.76,12.29,6.6,3.1,207.6,maintenance,veg
2553,nuts,"nuts, nfs",21.04,19.59,53.62,7.6,645.0999999999999,gain,veg
2554,almonds,"almonds, nfs",21.01,20.96,52.54,10.9,640.74,gain,veg
2555,almonds,"almonds, unroasted",21.55,21.15,49.93,12.5,620.1700000000001,gain,veg
2556,almonds,"almonds, salted",20.18,20.13,53.43,10.5,642.11,gain,veg
2557,almonds,"almonds, lightly salted",20.28,20.23,53.7,10.5,645.34,gain,veg
2558,almonds,"almonds, unsalted",20.38,20.33,53.96,10.6,648.48,gain,veg
2559,almonds,"almonds, flavored",20.12,20.07,53.27,10.4,640.19,gain,veg
2560,almonds,"almonds, honey roasted",35.84,14.11,45.34,7.3,607.8600000000001,general,veg
2561,brazil nuts,brazil nuts,11.74,14.32,67.1,7.5,708.14,general,veg
2562,cashews,"cashews, nfs",32.69,15.31,46.35,3.0,609.1500000000001,gain,veg
2563,cashews,"cashews, unroasted",32.69,15.31,46.35,3.0,609.1500000000001,gain,veg
2564,cashews,"cashews, salted",31.4,14.7,47.48,2.9,611.72,general,veg
2565,cashews,"cashews, lightly salted",31.55,14.78,47.72,2.9,614.8,general,veg
2566,cashews,"cashews, unsalted",31.71,14.85,47.96,2.9,617.88,general,veg
2567,cashews,"cashews, honey roasted",43.7,10.31,41.18,2.0,586.6600000000001,general,veg
2568,chestnuts,chestnuts,52.96,3.17,2.2,5.1,244.32000000000002,general,veg
2569,coconut,"coconut, fresh",15.23,3.33,33.49,9.0,375.65000000000003,general,veg
2570,coconut,"coconut, packaged",51.85,3.13,27.99,9.9,471.83000000000004,general,veg
2571,hazelnuts,hazelnuts,16.7,14.95,60.75,9.7,673.35,general,veg
2572,macadamia nuts,macadamia nuts,12.83,7.79,76.08,8.0,767.2,general,veg
2573,mixed nuts,"mixed nuts, nfs",21.04,19.59,53.62,7.6,645.0999999999999,gain,veg
2574,mixed nuts,"mixed nuts, unroasted",23.17,16.96,54.13,7.6,647.69,gain,veg
2575,mixed nuts,"mixed nuts, with peanuts, salted",21.04,19.59,53.62,7.6,645.0999999999999,gain,veg
2576,mixed nuts,"mixed nuts, with peanuts, lightly salted",21.12,19.66,53.84,7.6,647.6800000000001,gain,veg
2577,mixed nuts,"mixed nuts, with peanuts, unsalted",21.21,19.74,54.05,7.6,650.25,gain,veg
2578,mixed nuts,"mixed nuts, without peanuts, salted",22.28,16.31,55.09,7.3,650.1700000000001,gain,veg
2579,mixed nuts,"mixed nuts, without peanuts, unsalted",22.46,16.44,55.54,7.4,655.46,gain,veg
2580,mixed nuts,"mixed nuts, honey roasted",33.21,15.35,46.56,5.9,613.28,gain,veg
2581,peanuts,"peanuts, nfs",21.26,24.35,49.66,8.4,629.3799999999999,gain,veg
2582,peanuts,"peanuts, boiled",21.26,13.5,22.01,8.8,337.13,general,veg
2583,peanuts,"peanuts, unroasted",16.13,25.8,49.24,8.5,610.88,gain,veg
2584,peanuts,"peanuts, roasted, salted",15.26,28.03,52.5,9.4,645.66,gain,veg
2585,peanuts,"peanuts, roasted, unsalted",15.26,28.03,52.5,9.4,645.66,gain,veg
2586,peanuts,"peanuts, dry roasted, salted",21.26,24.35,49.66,8.4,629.3799999999999,gain,veg
2587,peanuts,"peanuts, dry roasted, lightly salted",21.15,24.23,49.41,8.4,626.2099999999999,gain,veg
2588,peanuts,"peanuts, dry roasted, unsalted",21.26,24.35,49.66,8.4,629.3799999999999,gain,veg
2589,peanuts,"peanuts, honey roasted",30.02,20.7,45.25,7.1,610.13,gain,veg
2590,pecans,"pecans, nfs",13.86,9.17,71.97,9.6,739.85,general,veg
2591,pecans,"pecans, unroasted",13.86,9.17,71.97,9.6,739.85,general,veg
2592,pecans,"pecans, salted",13.31,8.81,72.09,9.2,737.2900000000001,general,veg
2593,pecans,"pecans, unsalted",13.44,8.9,72.81,9.3,744.65,general,veg
2594,pecans,"pecans, honey roasted",31.03,6.17,58.43,6.5,674.6700000000001,general,veg
2595,pine nuts,pine nuts,13.08,13.69,68.37,3.7,722.4100000000001,general,veg
2596,pistachio nuts,"pistachio nuts, nfs",28.28,21.05,45.82,10.3,609.7,gain,veg
2597,pistachio nuts,"pistachio nuts, salted",27.16,20.22,46.98,9.9,612.3399999999999,gain,veg
2598,pistachio nuts,"pistachio nuts, lightly salted",27.3,20.32,47.21,9.9,615.37,gain,veg
2599,pistachio nuts,"pistachio nuts, unsalted",27.43,20.42,47.44,10.0,618.36,gain,veg
2600,walnuts,"walnuts, excluding honey roasted",13.71,15.23,65.21,6.7,702.65,gain,veg
2601,walnuts,"walnuts, honey roasted",30.93,10.25,53.87,4.5,649.55,general,veg
2602,almond butter,almond butter,18.82,20.96,55.5,10.3,658.62,gain,veg
2603,almond butter,"almond butter, lower sodium",18.82,20.96,55.5,10.3,658.62,gain,veg
2604,almond paste,almond paste,47.81,9.0,27.74,4.8,476.9,general,veg
2605,cashew butter,cashew butter,30.3,12.12,53.03,3.0,646.95,general,veg
2606,peanut butter,peanut butter,22.3,22.5,51.1,4.8,639.1,gain,veg
2607,peanut butter,"peanut butter, lower sodium",22.31,22.21,51.36,5.0,640.3199999999999,gain,veg
2608,peanut butter,"peanut butter, lower sodium and lower sugar",18.27,23.5,53.12,6.4,645.16,gain,veg
2609,peanut butter,"peanut butter, lower sugar",14.23,24.8,54.89,7.8,650.13,gain,veg
2610,peanut butter,"peanut butter, reduced fat",35.65,25.9,34.0,5.2,552.2,gain,veg
2611,peanut butter,"peanut butter, vitamin and mineral fortified",18.75,25.72,50.81,5.6,635.1700000000001,gain,veg
2612,peanut butter and jelly,peanut butter and jelly,46.12,11.32,25.56,2.9,459.79999999999995,general,veg
2613,peanut butter and chocolate spread,peanut butter and chocolate spread,42.75,11.8,34.35,2.8,527.35,general,veg
2614,soy nut butter,soy nut butter,18.82,20.96,55.5,10.3,658.62,gain,veg
2615,peanut sauce,peanut sauce,22.02,6.31,16.02,1.8,257.5,general,veg
2616,gravy,"gravy, vegetarian",9.19,3.81,9.96,0.2,141.64000000000001,general,veg
2617,peanut butter sandwich,"peanut butter sandwich, nfs",39.84,13.98,20.11,3.2,396.27000000000004,general,veg
2618,peanut butter sandwich,"peanut butter sandwich, with regular peanut butter, on white bread",39.84,13.98,20.11,3.2,396.27000000000004,general,veg
2619,peanut butter sandwich,"peanut butter sandwich, with regular peanut butter, on wheat bread",37.38,15.26,20.37,5.2,393.89,gain,veg
2620,peanut butter sandwich,"peanut butter sandwich, with regular peanut butter, on whole wheat bread",37.38,15.26,20.37,5.2,393.89,gain,veg
2621,peanut butter sandwich,"peanut butter sandwich, with reduced fat peanut butter, on white bread",44.49,15.16,14.17,3.3,366.13,gain,veg
2622,peanut butter sandwich,"peanut butter sandwich, with reduced fat peanut butter, on wheat bread",42.02,16.44,14.42,5.3,363.62,gain,veg
2623,peanut butter sandwich,"peanut butter sandwich, with reduced fat peanut butter, on whole wheat bread",42.02,16.44,14.42,5.3,363.62,gain,veg
2624,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, nfs",45.22,11.51,16.53,2.8,375.69,general,veg
2625,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on white bread",45.22,11.51,16.53,2.8,375.69,general,veg
2626,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on wheat bread",43.2,12.56,16.73,4.4,373.61,general,veg
2627,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on whole wheat bread",43.2,12.56,16.73,4.4,373.61,general,veg
2628,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on white bread",49.03,12.48,11.64,2.9,350.8,general,veg
2629,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on wheat bread",47.01,13.53,11.85,4.6,348.81,general,veg
2630,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on whole wheat bread",47.01,13.53,11.85,4.6,348.81,general,veg
2631,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on white bread",39.44,11.48,16.54,2.9,352.53999999999996,general,veg
2632,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on wheat bread",37.42,12.54,16.75,4.5,350.59000000000003,general,veg
2633,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on whole wheat bread",37.42,12.54,16.75,4.5,350.59000000000003,general,veg
2634,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on white bread",43.26,12.45,11.66,3.0,327.78,general,veg
2635,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on wheat bread",41.23,13.51,11.86,4.6,325.7,general,veg
2636,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on whole wheat bread",41.23,13.51,11.86,4.6,325.7,general,veg
2637,peanut butter and jelly sandwich,"peanut butter and jelly sandwich, frozen commercial product without crusts",45.22,11.51,16.53,2.8,375.69,general,veg
2638,coconut milk,"coconut milk, used in cooking",5.54,2.29,23.84,2.2,245.88,general,veg
2639,yogurt,"yogurt, coconut milk",7.95,0.31,3.5,0.0,64.53999999999999,weight_loss,veg
2640,coconut cream,"coconut cream, canned, sweetened",53.21,1.17,16.31,0.2,364.31,general,veg
2641,coconut water,"coconut water, unsweetened",4.24,0.22,0.0,0.0,17.84,weight_loss,veg
2642,coconut water,"coconut water, sweetened",9.07,0.21,0.02,0.0,37.300000000000004,weight_loss,veg
2643,trail mix,"trail mix, nfs",51.12,10.9,26.74,6.5,488.74,general,veg
2644,trail mix with nuts,trail mix with nuts,21.18,20.06,52.82,8.1,640.3399999999999,gain,veg
2645,trail mix with nuts and fruit,trail mix with nuts and fruit,51.12,10.9,26.74,6.5,488.74,general,veg
2646,trail mix with chocolate,trail mix with chocolate,48.32,11.65,32.17,6.0,529.4100000000001,general,veg
2647,trail mix with pretzels,"trail mix with pretzels, cereal, or granola",50.65,13.09,27.58,6.1,503.17999999999995,general,veg
2648,pumpkin seeds,"pumpkin seeds, nfs",14.71,29.84,49.05,6.5,619.65,gain,veg
2649,pumpkin seeds,"pumpkin seeds, salted",14.54,29.49,48.47,6.4,612.35,gain,veg
2650,pumpkin seeds,"pumpkin seeds, unsalted",14.71,29.84,49.05,6.5,619.65,gain,veg
2651,sunflower seeds,"sunflower seeds, plain, unsalted",24.07,19.33,49.8,11.1,621.8,gain,veg
